lat,lng,name,website
-41.2173753,175.4586746,Micro Wine Bar,
-41.2202486,175.4570851,PGG Wrightson,
-41.2179561,175.4586902,Petit Hotel,
-41.2200512,175.4568955,Siam Kitchen,
-41.2176504,175.4589341,Soeur,
-41.2201001,175.4568112,Takeaways,
-41.2199425,175.4575255,Thats Entertaiment,
-41.2198119,175.4577663,The Heritage Shop,
-41.2175394,175.4587401,The Wine Centre,
-41.2175032,175.4586482,Thrive,
-41.2175454,175.4589341,Village Cafe,
-41.2178745,175.4594108,Winemakers,
-41.0496519,172.5252698,Fenella Hut,
-41.0559260,172.5251006,Cobb Hut,
-37.8302632,175.3466187,Punnet Cafe,
-43.3880243,170.1820957,Four Square,
-40.3701499,175.6306392,Massey University Hokowhitu Campus,
-41.2213679,175.4645599,Martinborough Bowling Cub,
-36.7996255,175.0683146,Tantalus,
-42.7169812,170.9617423,ASB,
-42.4929777,171.1758351,Greymouth Kiwi Holiday Park,
-42.5003562,171.1727175,On the Spot,
-42.4494584,171.2125020,Z Petrol Station,
-42.7185610,170.9657269,Challenge Hokitika,
-42.4575071,171.2065322,The Holy Trinity Anglican Church,
-42.7170134,170.9616842,Westpac,
-42.7183554,170.9643932,iSite Hokitika,
-42.7171832,170.9614472,kiwi Bank,
-42.7172833,170.9616570,take note,
-41.2706024,173.2832257,Bicycle Business,
-41.2704634,173.2835829,Burger King,
-41.1792133,173.5596697,Collins Valley Picnic Area,
-41.2777400,173.7667783,Four Square,
-41.4062451,173.0429152,Four Square,
-41.6293020,172.7199549,Hope Saddle Lookout,
-41.6421250,172.6818493,Huha Bike Hostel,
-41.3542499,173.1540004,On the Spot,
-41.3374255,173.1808377,Mobil,
-40.6769881,172.6826319,Collingwood Museum,
-40.6765795,172.6819942,Collingwood Tavern,
-41.1148914,173.0104845,KFC,
-41.1152147,173.0104511,McDonalds,
-40.6765252,172.6823352,On the Spot,
-40.6760700,172.6821682,Pioneer Motels,
-41.2144853,173.0770841,Tasman Motor Camp,
-40.6215360,172.6764509,The Innlet,http://www.theinnlet.co.nz
-40.3578696,175.6118835,Just Zilch,
-40.3584254,175.6124559,Toy World,
-40.3537592,175.6125473,The Regent Theatre,
-37.7896160,175.2859435,Museum Car Park,
-40.3525794,175.6283432,Community Leisure Centre,
-40.3493416,175.6237566,Morish,
-40.3565636,175.6097698,House of Travel,
-40.3568505,175.6092211,Moxie's,
-40.3567856,175.6091695,Mr India,
-40.3569330,175.6089474,Tomato,
-41.2165964,175.4629439,Straw House Accommondation,
-41.2192639,175.4603692,Lion's Club Hall,
-41.2177867,175.4612478,Martinborough Motel,
-41.2180308,175.4605943,Pinot Villa Accommondation,
-40.3500728,175.6049004,Jaycar,
-40.3508621,175.6089434,Warehouse Stationery,
-43.7589578,172.1851611,Spartan Lodge,
-43.6467106,172.4327655,Nova Lodge,
-41.3739055,173.4349590,Captains Creek Hut,
-41.5995395,173.0030236,Hunters Hut,
-41.6125692,173.1760560,Lower Goulter Hut,
-41.3842413,173.3926120,Middy Creek Hut,
-41.6536186,172.9973216,Porters Creek Hut,
-41.7311621,172.9915725,Red Hills Hut,
-41.3671673,173.3548974,Rocks Hut,
-41.4119216,173.3572952,Roebuck Hut,
-41.6108048,173.0754896,Top Wairoa Hut,
-42.3556903,172.5161647,Anne River Hut,
-42.6157696,172.2978930,Hope Shelter,
-42.7038378,172.0960166,Hurunui Hut,
-42.7243884,172.2065373,Loch Katrine Campsite,
-43.3829192,171.3702498,A Frame Hut,
-43.4956586,171.2606901,Double Hut,
-43.5358572,171.2543094,Manuka Hut,
-43.6238936,170.7898880,Crooked Spur Hut,
-43.7258722,170.7341280,Royal Hut,
-44.5817634,169.3564678,Pakituhi Hut,
-44.5442430,169.4356365,Stodys Hut,
-44.4702579,169.5002839,Top Timaru Hut,
-44.7398319,168.9843976,Fern Burn Hut,
-44.7741708,168.9417108,Highland Creek Hut,
-40.6851255,175.8562252,Alfredton Domain,
-40.2098679,176.1108830,Dannevirke Domain,
-40.6514553,175.7033443,Eketahuna Camping Ground,
-40.0282291,176.3484573,Four Square,
-40.6454156,175.7031467,Four Square,
-40.1179720,176.2363059,Makotuku Domain,
-40.2080891,176.1015473,Mitre10,
-40.0267759,176.3500797,Takapau Volunteer Fire Brigade,
-40.1113637,176.2646185,Settlers Arm Tavern,
-40.6456992,175.7022397,St Cuthberts Anglican Church,
-39.9943596,176.5569179,Subway,
-40.6535945,175.7051043,Swingbridge 1890 Site,
-40.2083562,176.1017296,iSite,
-39.6160082,176.9571672,Four Square,
-39.1405950,176.6740563,Glenfalls,
-39.4905012,176.9182961,Photo Works,
-37.9071644,175.4746341,Four Square,
-38.1639646,175.6571323,Landing Road,
-37.9290171,175.5398923,Mighty River Domain,
-37.8913205,175.4679634,Pizza Hut,
-37.6015242,175.6281629,Waitoa General Store,
-43.4905785,172.7180598,Endeavour Tavern,
-41.2186955,175.4578723,Mitre 10,
-41.2191192,175.4584246,New Zealand Post,
-41.2209892,175.4615632,Wharekaka,
-41.2261188,175.4616202,Sheehan's on Dublin,
-41.2194251,175.4585223,Tom Wilson Limited,
-45.7035554,167.1435498,Lake Roe Hut,
-41.2181816,175.4587717,The Martinborough Hotel,
-37.7861615,175.2821143,Westpac,
-37.7855139,175.2815113,TSB,
-37.7864784,175.2804224,ANZ,
-37.7853104,175.2812699,ASB,
-36.7944138,175.0505482,Placemakers,
-36.7948906,175.0503497,Countdown,
-43.5532234,172.6643674,Opawa Cycles,
-38.8306053,177.5180522,Ruakituri Falls,
-45.8666933,170.4897860,Roslyn Baptist,
-37.9744332,175.7615491,Tirau Volunteer Fire Brigade,
-38.0951937,176.7081977,Kawerau Scout Group,
-37.9586641,176.9905212,Te Whare Wānanga o Awanuiārangi,
-37.9511566,176.9940542,Whakatane Library and Exhibition Centre,
-38.3101565,176.7937141,Lake Aniwhenua Campground,
-39.0729737,175.5617165,Mangatepopo Camp,
-35.2797849,174.0532828,Falls Motel & Waterfront Campground,
-43.0640971,172.7550636,Waipara Sleepers Motor Camp,
-41.2629818,173.2704507,The Customhouse,
-40.9156331,175.0033483,Kapiti Coast District Council,
-40.9151848,175.0027173,Kapiti Library,
-40.9148432,175.0052715,Paraparaumu Police Station,
-41.2795210,173.2490889,Lions Playground,
-41.2801708,173.2506315,The Sands,
-41.2802900,173.2496491,Nightingale Library Tahunanui,
-41.2705716,173.2829610,Elma Turner Library,
-41.2698416,173.2806895,Citizens Advice Bureau,
-41.2700353,173.2810694,Palms Motel,
-41.2703970,173.2822703,Apex Car Rental,
-41.2701938,173.2832771,Car Company,
-41.2705834,173.2825630,Prego,
-41.2706468,173.2842839,Millers Acre,
-41.2705685,173.2844699,Simply New Zealand,
-41.2705703,173.2866521,Suzuki,
-41.2715358,173.2867811,Hangar58,
-41.2713047,173.2867538,Mobil,
-41.2719085,173.2864265,The Mill,
-41.2723559,173.2841401,Auroratech Backpackers,
-41.2710847,173.2866100,Nelson Bays,
-41.2710475,173.2864612,Nissan,
-41.2724211,173.2841451,TS 14+,
-41.2722869,173.2841401,Flight Centre,
-41.2719868,173.2841674,Foxy Lady,
-41.2721397,173.2841525,Nelson Tailors Menswear,
-41.2720763,173.2841500,New Zealand Holidays,
-41.2722123,173.2841475,Yello Cafe,
-41.2718433,173.2841922,Power Store,
-41.2716644,173.2838103,Cheapskates,
-41.2717334,173.2838078,Macpac,
-41.2718769,173.2838078,SBS Bank,
-41.2718116,173.2838078,SNZCU,
-41.2715805,173.2838202,Shanton,
-41.2718470,173.2848828,The Warehouse stationery,
-41.2709865,173.2842196,Cinema 6,
-41.2714438,173.2841863,NBS,
-41.2709588,173.2837181,Nelson City Council,
-41.2713239,173.2841898,Noel Leeming Appliances,
-41.2715493,173.2841828,Noel Leeming Technology,
-41.2711025,173.2841986,Stefanos,
-41.2711842,173.2842003,jk kids,
-41.2708771,173.2812869,Bowater Toyota,
-41.2709180,173.2828546,Mountain Designs,
-41.2709312,173.2823425,Z,
-41.2708762,173.2821855,Call a geek,
-41.2667442,173.2756614,BP,
-39.4981438,176.9178865,Sunshine Superette,
-39.4979138,176.9179501,Continential Fish And Chips,
-39.4931525,176.9179279,Napier Court House,
-43.5196182,172.6269082,Pedro's House of Lamb,https://www.facebook.com/PedrosHouseOfLamb/info
-44.9269199,168.2133026,Steele Creek Hut,
-41.5147886,173.9559510,Fan's Chinese Restaurant,
-41.5102038,173.9568207,Clubs of Marlborough,
-44.2606365,171.1309588,Aorangi Motors Limited,
-44.2611590,171.1311139,Pleasant Point Railway,
-44.2601165,171.1285387,Pleasant Point Hotel,
-40.3634040,175.6336478,Village Inn Kitchen,
-40.3845232,175.6152484,Wharerata,
-40.3692302,175.6216449,The Elm Cafe,www.elmcafe.co.nz
-41.2722633,173.2871212,Atomic Coffee Shop,
-41.2725214,173.2876524,Little Rock Bar,
-41.2727106,173.2859302,Akbabas,
-41.2724509,173.2853924,Bookcovers,
-41.2724891,173.2866072,Elsewhere,
-41.2727081,173.2853105,Hospice Shop,
-41.2724719,173.2860522,Malbas,
-41.2724559,173.2858459,Molly's Sports Bar,
-41.2727155,173.2855037,Music Planet,
-41.2724657,173.2856936,Odyssey,
-41.2724768,173.2862601,Pazapo Club,
-41.2724805,173.2864762,Rattie n Hum,
-41.2724645,173.2855692,Rockshop,
-41.2727241,173.2861201,Shark,
-41.2727229,173.2868290,The Royal Hotel,
-41.2727413,173.2871303,Club Monopoly,
-41.2727081,173.2851591,Farmers,
-41.2727278,173.2865155,Fiction,
-41.2724325,173.2846409,Liquid NZ Bar,
-41.2726503,173.2845018,Mygym,
-41.2724263,173.2848497,The Warehouse stationery,
-41.2726577,173.2842693,marshalls fashions,
-41.2733824,173.2805644,Beaurepairs,
-41.2726011,173.2814665,Bumbley Backpackers,
-41.2725912,173.2810883,R and R Sport,
-41.2723599,173.2814566,Red Art Gallery,
-41.2725925,173.2816335,Rollo's outdoor centre,
-41.2726306,173.2830914,Tasty Tucker,
-41.2726638,173.2835301,Vanilla Cafe,
-41.2721212,173.2812651,Zink,
-41.2723574,173.2807396,Zumbo coffee house,
-41.2671568,173.2763341,Ford,
-41.2649322,173.2718329,Gary's Butcher Shop,
-41.2651783,173.2721431,Haven Road Store,
-36.9136567,174.8409758,Post Office,
-36.9175922,174.8413889,The Wardhouse,
-36.8414416,174.7582003,Stop 1 Halsey Street,
-36.8447987,174.7564998,Stop 2 Gaunt Street,
-36.8440197,174.7546068,Stop 3 Daldy Street,
-36.8407888,174.7559440,Stop 4 Daldy Street,
-41.2589059,173.2988956,Miyazu Garden,
-41.2659577,173.2739857,Quay Car,
-43.6831385,172.5067632,St Mark's Greenpark,http://www.lincolnanglican.co.nz/
-37.0703387,175.1840401,Piggots Campground,
-41.2663180,173.2763808,Haven of Nelson,
-41.2662011,173.2761174,Mazda,
-41.2630832,173.2696322,Haven Fish and Chip,
-43.4082433,169.8285527,Gillespies Beach basic campsite,
-44.4342443,170.8718172,Mount Nimrod,
-44.5232479,170.9288817,Otaio Gorge,
-44.1433355,170.9564267,Pioneer Park,
-46.5447974,169.6115566,Purakaunui Bay,
-46.4574273,169.4935581,Tawanui,
-44.1074974,169.8180565,Temple,
-45.4041260,170.7817110,Trotters Gorge,
-44.0027824,171.1539000,Waihi Gorge,
-41.3756859,173.5938214,Butchers Flat,
-40.9428797,172.8918693,Canaan Downs,
-42.0855669,173.2709308,Cob Cottage,
-42.0625769,172.9232996,Coldwater Stream,
-41.4678766,172.5671331,Courthouse Flat campsite,
-42.4039295,172.3969320,Deer Valley,
-42.6757314,171.1234807,Goldsborough,
-43.1487479,172.5288703,Grey River,
-42.8091295,171.1548007,Hans Bay – Lake Kaniere campsite,
-41.1092126,172.1028276,Kohaihai campsite,
-42.2114218,172.7399251,Lake Tennyson basic campsite,
-41.7253759,174.2048661,Marfells Beach,
-41.5010580,173.5108873,Mill Flat,
-42.2168105,173.8592348,Okiwi Bay basic campsite,
-41.4582412,173.7043528,Onamalutu,
-41.4421209,172.5840224,Siberia,
-42.1555558,171.7935551,Slab Hut Creek,
-43.1932866,172.3357910,Wooded Gully,
-41.2689218,174.0745568,Whatamango Bay,
-41.0551259,173.7693695,Elaine Bay,
-40.9260062,173.8424540,French Pass,
-41.1206714,173.7421478,Harvey Bay,
-41.5113501,173.9542154,The clock tower,
-41.5148488,173.9550871,The Secret Garden,
-41.2021808,174.0319991,Cowshed Bay Campground DOC,
-41.1736745,174.1180879,Kenepuru Head campsite,
-41.1953477,174.0497319,Nikau Cove campsite,
-41.1951611,174.0460934,Picnic Bay campsite,
-41.0649888,175.3529270,Bucks Road campsite,
-39.0839011,176.7076592,Everetts campsite,
-40.1732860,175.9789427,Kumeti campsite,
-39.2336427,176.8929339,Lake Tutira campsite,
-39.3715958,176.4397565,Lawrence campsite,
-40.0524317,175.9373864,Piripiri campsite,
-39.1663500,177.0802420,Waikare River Mouth campsite,
-40.7209181,175.2469740,Waikawa Shelter,
-40.9964223,175.3903625,Waiohine Gorge campsite,
-40.7209368,175.6398635,Pukaha Mount Bruce Wildlife Centre,
-41.2743807,173.2823833,Cafe Olive,
-41.2741192,173.2811673,Chokdee,
-41.2743821,173.2828305,Dick Smith,
-41.2743526,173.2813039,Lone Star,
-41.2741389,173.2817491,Pizza Bar,
-41.2743610,173.2825480,Poppy Thai,
-41.2743709,173.2822992,Solo,
-41.2741473,173.2823852,TAB,
-41.2743652,173.2819905,Wakatu Mini Market,
-41.2744876,173.2854926,Morrison Street Cafe Gallery,
-41.2744735,173.2861231,Changing Room,
-41.2744749,173.2857452,Eclectic Antique Centre,
-41.2741445,173.2826864,KB's Bakery,
-41.2744412,173.2844843,Lambrella's,
-41.2744749,173.2858799,Living Sound,
-41.2744383,173.2843627,Possibilities,
-41.2744749,173.2863027,Rome,
-41.2744566,173.2864935,The Tavern,
-41.5111298,173.9529053,Heartand Hotel,
-41.5101638,173.9405638,Springlands Takeaways,
-36.8499464,174.7647682,WorldWide School of English,
-36.8500972,174.7650066,City Dance,
-36.8501458,174.7650004,Ballistic,
-36.9293993,174.8423698,Liquor shop,
-36.9365873,174.8427351,Tennis Courts,
-36.9132923,174.8387980,Burger King,
-36.9146242,174.8405511,Garrison Public House,
-36.9148309,174.8409384,Nandos,
-36.9151388,174.8409159,Burger Fuel,
-36.9142467,174.8409159,ANZ Bank,
-36.9141266,174.8408944,BNZ Bank,
-36.9145964,174.8417250,Smiggle,
-36.9172833,174.8416036,Tomuri Co Floral Designs,
-36.9173519,174.8416240,Starbucks,
-36.9163054,174.8415596,Cotton on,
-36.9168030,174.8420102,Doti,
-36.9173699,174.8419684,Life pharmacy,
-36.9136977,174.8406369,Chocolate cafe,
-44.2610141,171.1319626,Steam on in Bar and Cafe,
-44.2609546,171.1317530,Railside Cafe,
-44.2608668,171.1315079,Export Meat Warehouse,
-44.2607762,171.1311678,On the Spot Dairy,
-44.2601701,171.1289811,Pleasant Point Supermarket,
-44.2600795,171.1280083,Challenge,
-44.2629590,171.1534226,Pleasant Point Golf Course,
-36.6146697,174.6812641,ANZ Silverdale,
-36.6148994,174.6806928,Bank of New Zealand,
-36.6138400,174.6794983,KFC,
-36.6890098,174.7455304,Long Bay Cafe,
-36.6154413,174.6786249,Mozaik Cafe,
-36.6149905,174.6783835,Westpac,
-36.6783690,174.4514362,Helensville Volunteer Fire Brigade,
-36.6767546,174.4504963,Mr Bon Bakery and Cafe,
-37.0787987,175.6504069,Booms Flat,
-37.0764839,175.6562160,Catleys,
-35.2757409,173.6854299,Forest Pools campsite (DOC),
-37.1002114,175.6343699,Hotoritori,
-35.1694446,173.4346953,Raetea North Side campsite (DOC),
-37.1234876,175.6291417,Shag Stream,
-35.4407813,174.4152083,Waikahoa Bay campsite,
-37.8005998,175.3208698,Caltex Hillcrest,
-37.7899111,175.2992726,Mobil Clyde St,
-37.7724931,175.2929054,Z Five Cross Roads,
-41.2667230,173.2654703,Boat Shed Cafe,
-41.2659402,173.2665285,The Boathouse Cafe,
-38.2330492,178.3085483,Anarua Bay campsite,
-38.1228596,177.3906041,Boulders campsite,
-38.2909764,177.3853604,Manganuku campsite,
-38.1174821,177.5896242,Whitikau campsite,
-38.1834370,176.5017312,Lake Tarawera Outlet campsite,
-38.6134888,176.7348191,Mangamate campsite,
-38.3005305,176.4803455,Rerewhakaaitu  Brett Road campsite,
-38.6643889,176.7278866,Sanctuary campsite,
-38.0082541,175.3397395,Pak 'n' Save,
-38.0113336,175.3239766,Te Awamutu Library,
-38.0108979,175.3243226,Te Awamutu Police Station,
-37.9525687,176.9917528,Wally Sutherland,
-37.9517608,176.9943599,Baxters Cafe,
-38.0858074,176.7014627,Kawerau Pharmacy,
-37.7901782,175.2981893,Hsin Hsin Takeaways,
-37.7901527,175.2983207,Best Choice Mini Mart,
-37.9538185,176.9654218,Postie,
-37.9538946,176.9669131,Colombus Coffee,
-37.7899132,175.3078158,Hell Pizza,www.hell.co.nz
-37.7895232,175.3076682,Sai Bakery & Cafe,
-37.7890950,175.3076039,Hillcrest Tavern,
-37.7893515,175.3076119,Hill Crest Butcher,
-37.7892370,175.3076468,Liquor King,
-37.7894045,175.3076307,Magic Fresh,
-37.7896292,175.3077058,Hillcrest Fastfoods,
-37.7898008,175.3077673,United Video,
-37.9525792,176.9934186,Dick Smith,
-37.9528922,176.9937484,Bin Inn,
-37.9532475,176.9937431,Cafe Coco,
-37.9527526,176.9934185,Repco,
-37.9582789,176.9932683,Caltex,
-37.9585223,176.9929945,Whakatane Volunteer Fire Brigade,
-37.9625781,176.9823169,The Bakehouse Cafe,
-37.9985592,176.8913444,Z Awakeri,
-37.9986460,176.8907890,Awakeri Takeaways,
-37.9526634,176.9675647,Tony Rees Honda,
-41.1894235,174.9436011,C P Dairy,
-41.2853184,174.9021425,Days Bay Homestay,
-41.2901898,174.8982263,Lemongrass Cafe,
-41.2902086,174.8974201,The Lifeboat,
-41.2920083,174.8967790,Eastbourne Volunteer Fire Brigade,
-41.2901905,174.8976802,Eastbourne,
-41.2647184,173.2672221,The Seafarer's Memorial,
-41.2631864,173.2693201,Styx,
-41.2958330,173.2316124,Apex Car Rental,
-41.2957456,173.2319851,Hertz,
-41.2810794,173.2701478,Guiseppes,
-41.2810162,173.2700195,On the Spot,
-41.2807933,173.2695555,Victoria Square Fish and chips,
-41.4471417,175.2431395,The Pinnacles Lookout,
-36.6762410,174.4446292,Helensville Pioneer Museum,
-37.7973670,175.3103237,Cambridge Road Dairy,
-37.7973436,175.3105704,Jacks Coffee Lounge,www.facebook.com/pages/Jacks-Coffee-Lounge-Hamilton-NZ/301626737111
-37.7973564,175.3104497,Kiwi Liquor,
-37.7973585,175.3103988,Murray Rose Barber,http://www.murrayrose.co.nz/
-37.7973500,175.3104953,Hillcrest Kitchen,
-41.2940213,174.8937178,RSA/Cricket Club,
-41.2938278,174.8938787,Eatbourne Community Centre,
-41.2890102,174.8970008,Muritai Yacht Club,
-43.5400716,170.5025127,Red Stag Hut,
-40.3373817,175.8674439,Food Barn,
-37.7986723,175.3158434,Patrick's Hairdressing,http://patricks.co.nz/
-37.7988037,175.3159802,Hillcrest Superette,
-37.7987232,175.3158917,The Bakehouse Cafe,
-41.1232675,175.0732539,The Warehouse,
-37.7733753,175.2944917,Burgerfuel,http://www.burgerfuel.com/
-37.8016675,175.3220642,Domino's Pizza,http://www.dominospizza.co.nz/
-43.9031258,171.7476042,Ashburton Public Library,
-36.9354243,174.8783320,F&P Healthcare Ltd,
-36.9339321,174.8812288,F&P Healthcare Ltd,
-43.5483187,172.6570394,Z Brougham St,
-35.2058580,173.9170209,Highway 10 Seafood Takeaways,
-37.2835949,174.6568562,Agave Restaurant,
-37.2834071,174.6579706,Castaways Lodge,
-44.6893923,170.4227869,Hydro Café,
-46.2388791,169.7384583,Nom Noms,
-41.5043946,173.9605770,Subway,
-41.5090585,173.9598471,Blenheim Railway Station,
-45.4751003,169.3197655,Dam Lookout,
-36.8684027,174.7748478,Wise Cicada,http://www.wisecicada.co.nz/
-37.7930353,175.2930196,Babaganush,http://www.babaganush.co.nz/
-41.2748441,173.2802793,Pallace Backpackers,
-42.4051306,171.5190975,Nelson Creek [DOC],
-39.0498373,174.0992102,Magnets and Print Ltd,
-41.2841985,174.7681122,The Dominion Observatory,
-41.2846831,174.7683269,1st Kelburn Scout Group,
-41.2842971,174.7682183,Krupp Gun Bunker,
-41.2844090,174.7681364,Private Parking,
-37.0886584,174.6504460,Ranger Station,
-37.0884572,174.6506821,Awhitu House,
-37.0921630,174.6493090,Fish ladder,
-45.8727243,170.5031790,Dunedin Public Library,
-45.9127006,170.4884562,St Clair Esplande,
-41.2775686,173.2817688,Skylight Villa,https://www.airbnb.com/rooms/138984
-41.2665614,173.2661052,Harbour Light,
-36.8626191,174.7591190,Cream Cafe,
-41.2805773,173.2696477,Hair Designers,
-41.2806125,173.2697262,Randalls,
-41.2805393,173.2698075,Walastik takeaways,
-41.2805305,173.2695548,Wrap Shark,
-44.3689158,168.0144841,Martins Bay Lodge,
-36.7244840,174.6949565,Z,
-41.3294297,173.2208365,Raw Milk Vending Machines x 2,
-45.8776731,170.5019162,Cargill Monument,
-45.8774283,170.5037692,Queen Victoria Foundation Statue,
-45.8776287,170.5032474,Dr Stuart Statue,
-45.8740128,170.5032448,Robbie Burns Statue,
-37.8033894,175.3023934,Little Bull sculpture,
-37.8053016,175.3069125,John Mashlan Viewpoint,
-41.1103893,174.8676762,Calvert's residence,
-45.8560326,170.5198120,Peter Pan and Wendy,
-45.8825523,170.4986079,Workers Memorial,
-37.7792796,175.2755434,Farming Family,
-37.8022692,175.3056725,Nga Uri O Hinetuparimaunga,
-37.7828654,175.2896783,The Honest Butchery,
-37.7826237,175.2896999,Claudelands Laundromat,
-37.7827784,175.2896436,Scoff,http://www.eatscoff.co.nz/
-37.7826746,175.2896060,Dumpling House,
-37.7828716,175.2898905,Garden Fresh,
-37.8006868,175.3222349,Gouda Cheese Shop,http://www.goudacheese.co.nz/
-37.8006996,175.3221787,East Star Takeaways,
-41.2652440,173.2671588,Nelson Yacht Club,
-41.2712306,173.2606708,Rocks Road Opens 1899,
-37.7256065,175.2245224,Waikato Equestrian Centre,http://www.horses.net.nz/
-37.7828566,175.2892901,Sunny Chinese Takeaways,http://www.sunnytakeaways.co.nz/
-37.7829158,175.2893064,Thai Shop,
-37.8012546,175.2979277,Fush n Chups Takeaways,
-37.8011847,175.2979492,Emm Jay Dairy,
-43.5962242,172.7116486,Cressy Seat,
-37.7896023,175.2987899,Charlie's Bakery & Cafe,
-37.7896256,175.2990608,Jalaram Foodmart,
-37.7895599,175.2989857,Lucky Takeaway,
-37.7895811,175.2989052,Ginger Thai,
-37.7896256,175.2986880,Snow White Laundromat,
-37.7766022,175.2989516,East Street Superette,
-37.7766743,175.2989999,Double K Takeaway,
-37.7765322,175.2989248,S'orbi,
-37.7898066,175.2998274,Thirsty Liquor,
-37.7897642,175.2997349,New Star Takeaway,
-37.7897600,175.3000702,Maxwells Mens Hairdesign,
-37.7896922,175.2996705,R & R South Indian Restaurant,
-37.7897844,175.2999642,Southern Cross Dairy,
-37.7896201,175.2996115,Sushi Land,
-37.7897314,175.3001734,Kiwi Laundromat,
-37.8079040,175.2576911,Hamilton Organic Centre,http://www.hamiltonorganics.co.nz/
-37.2476726,174.7301706,Picnic Site,
-37.2472519,174.7296527,Hartmann House Gift Shop,
-37.2480122,174.7301841,Parking,
-37.2481244,174.7302050,Tourist Info & Exhibition Centre,
-37.2481870,174.7302117,Ray White Real Estate,
-37.2486655,174.7304308,Lucky Indian,
-37.2487019,174.7301712,B's Cafe,
-37.2485843,174.7303879,Breadcrumbs,
-37.2487625,174.7301961,Lavish Hair,
-37.2487799,174.7304786,Queen Street Takeaways,
-37.2488695,174.7302747,Dingle Dell Dairy,
-37.2490284,174.7305810,Waiuku Village Butchery,
-37.2485941,174.7301326,The Organic Grocer,
-37.7937202,175.2903963,Grantham Street boatramp,
-37.7878823,175.2785633,The White Room,
-37.7877062,175.2788610,OSPM,
-37.7879141,175.2785151,Ward Street Espresso / Urban Takeaway,http://www.wardstreet.co.nz/
-41.2735482,173.2893221,Albion Square,
-41.2741598,173.2870800,Liquor King,
-41.2737967,173.2870725,Nelson Care Chemist,
-41.2743096,173.2894066,Nelson Technical School,
-41.2728565,173.2899749,Suter Art Gallery,
-41.2733451,173.2872718,The Free House,
-37.7878480,175.2780704,Eat. Think. Love.,
-37.7878660,175.2780316,Yam Yam,
-37.7871135,175.2778089,K Mart,
-37.7873013,175.2823510,Te Tiaho O Matariki,
-37.7877040,175.2812726,Captain John Charles Fane Hamilton,
-37.7880606,175.2816264,Milk & Honey,
-40.3480281,175.6046830,Wendy's Old Fashioned Hamburgers,
-40.3445038,175.6019257,Burger King,
-40.3574797,175.6176649,Carl's Jr,
-44.1710804,169.8235145,Lake Ohau Quarters,
-41.5165988,173.9617414,Horton Park Car Park,
-41.5106378,173.9568007,Clubs of Marlborough Car Parking,
-37.7953096,175.3207767,Jin Wing Takeaways,
-37.7953308,175.3206909,Masters Avenue Pharmacy,
-37.7953329,175.3205675,Masters Avenue Superette,
-37.7988840,175.3156001,Hillcrest Mini Supermarket,
-37.7989603,175.3156806,Super Liquor,
-37.7990525,175.3157825,Nami Sushi,
-37.7990853,175.3158120,CPU Computer Services,
-41.2746193,173.2871280,Medical Service,
-41.2753829,173.2886776,Ake Ake Cafe,
-41.2761956,173.2894743,Chai-Yo takeaways,
-41.2760149,173.2894938,Fish-Stop,
-41.2764300,173.2869383,Kandy Korner Store,
-41.2760747,173.2878815,g_space,
-41.3200864,174.7752035,Rinski Korsakov's,
-41.3202173,174.7753832,Cafe Italia,
-39.4269615,175.2799344,Theatre Royal,
-45.8727025,170.5057579,Farmer's Dept Store Car Park,
-45.8724560,170.5027001,Filleul Street Car Park,
-45.8709919,170.5066430,Great King Street Car Park,
-43.4949296,171.1555852,Lake Heron Camp,
-41.2104041,174.9005390,The Mad Butcher,http://madbutcher.kiwi/
-45.8733212,170.5051812,Dunedin Central Post Shop,
-45.8745460,170.5040498,Regent Theatre,
-45.8749980,170.5050798,Lower Moray Place Car Park,
-45.8745498,170.5029662,Dunedin Public Art Gallery & Museum,
-45.8714049,170.5081107,New World Centre City,
-45.8680605,170.3447514,Mosgiel swimming pool,
-45.8808948,170.3511396,Regency Motels Mosgiel,
-45.8848066,170.3537172,Hotel-Motel Taieri,
-45.8777336,170.3502947,Bella Vista Motel Mosgiel,
-45.8691848,170.3654494,Mosgiel Tavern,
-39.4967664,176.9192082,Cycle / Traffic Learning,
-45.8515754,170.2369575,Taieri Historical Park,
-45.8576143,170.2283876,Outram Hotel,
-45.8658254,170.4848497,Cableways Tavern,
-45.8677454,170.3457182,Mosgiel Caravan Park,
-45.8756862,170.3490012,Mosgiel Post Office,
-45.8719474,170.3469637,Taieri Court Resthome,
-45.8788604,170.3502921,Bp2Go,
-45.8861947,170.3540955,Z Mosgiel,
-45.8737752,170.3473256,Renton's Restaurant,
-45.8736650,170.3472960,Crofters Pub,
-45.8765262,170.3494880,ANZ,
-45.8722121,170.3468481,Mosgiel Pizza,
-45.8745987,170.3465531,DCC public carpark,
-45.8745454,170.3477803,Blackstone Cafe,
-45.8749206,170.3484512,Aurora Cafe,
-45.8749849,170.3495112,DCC public carpark,
-45.8740012,170.3489822,DCC public car park,
-43.5135239,172.6360551,Edgeware Paperback Centre,
-43.5137807,172.6368168,Bailies,
-43.5159183,172.6159190,Public tennis court,
-38.6818642,176.0602586,Kemps General Store,
-38.6817741,176.0600279,Rangatira Bakery,
-38.6816799,176.0603524,Shaynes  Fish & Chips,
-41.2676444,173.2916182,Organic Green Grocer,
-40.3628908,175.6336259,The Bee's Knees,
-45.8759261,170.3492852,War Memorial,
